source_url,target_url,similarity,reason
https://www.getmaxim.ai/blog/browsergym-web-agent-automation/,https://www.getmaxim.ai/blog/openai-browsecomp-web-browsing-agent-benchmark/,0.6964,High semantic similarity; add contextual link
https://getmaxim.ai/blog/your-horrible-code-is-making-llms-evil-exploring-emergent-misalignment/,https://www.getmaxim.ai/blog/your-horrible-code-is-making-llms-evil-exploring-emergent-misalignment/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/making-voice-assistants-faster-without-losing-accuracy/,https://www.getmaxim.ai/blog/making-voice-assistants-faster-without-losing-accuracy/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/semantic-highlighting-making-rag-cheaper-without-compromises/,https://www.getmaxim.ai/blog/semantic-highlighting-making-rag-cheaper-without-compromises/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/streaming-speech-synthesis-without-the-trade-offs-meet-streamflow/,https://www.getmaxim.ai/blog/streaming-speech-synthesis-without-the-trade-offs-meet-streamflow/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/vita-audio-making-ai-voice-assistants-actually-feel-instant/,https://www.getmaxim.ai/blog/vita-audio-making-ai-voice-assistants-actually-feel-instant/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/kimi-k2-thinking-engineering-deep-reasoning-at-scale/,https://www.getmaxim.ai/blog/kimi-k2-thinking-engineering-deep-reasoning-at-scale/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/kimi-k2-thinking-engineering-deep-reasoning-at-scale/,https://www.getmaxim.ai/blog/mcptoolbench-raising-the-bar-for-realistic-ai-agent-tool-use-benchmarks/,0.5312,High semantic similarity; add contextual link
https://getmaxim.ai/blog/kimi-k2-thinking-engineering-deep-reasoning-at-scale/,https://www.getmaxim.ai/blog/apigen-mt-structured-multi-turn-training-data-for-agents/,0.5117,High semantic similarity; add contextual link
https://getmaxim.ai/blog/fastlongspeech-30x-compression-that-doesnt-murder-your-context/,https://www.getmaxim.ai/blog/fastlongspeech-30x-compression-that-doesnt-murder-your-context/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/chain-talker-teaching-ai-to-speak-with-empathy/,https://www.getmaxim.ai/blog/chain-talker-teaching-ai-to-speak-with-empathy/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/ditto-tts-the-tts-system-that-doesnt-need-your-phonemes-and-why-thats-a-big-deal/,https://www.getmaxim.ai/blog/ditto-tts-the-tts-system-that-doesnt-need-your-phonemes-and-why-thats-a-big-deal/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/what-gense-gets-right-for-llm-assisted-speech-enhancement/,https://www.getmaxim.ai/blog/what-gense-gets-right-for-llm-assisted-speech-enhancement/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/safebench-2025s-top-picks-the-benchmarks-that-actually-matter-for-ai-safety/,https://www.getmaxim.ai/blog/safebench-2025s-top-picks-the-benchmarks-that-actually-matter-for-ai-safety/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/safebench-2025s-top-picks-the-benchmarks-that-actually-matter-for-ai-safety/,https://www.getmaxim.ai/blog/do-language-models-know-that-theyre-being-evaluated/,0.5388,High semantic similarity; add contextual link
https://getmaxim.ai/blog/when-ai-snitches-auditing-agents-that-spill-your-models-alignment-tea/,https://www.getmaxim.ai/blog/when-ai-snitches-auditing-agents-that-spill-your-models-alignment-tea/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/a-recipe-for-privacy-preserving-autocorrect-in-gboard-fl-dp-and-synthetic-data-sprinkles/,https://www.getmaxim.ai/blog/a-recipe-for-privacy-preserving-autocorrect-in-gboard-fl-dp-and-synthetic-data-sprinkles/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/a-recipe-for-privacy-preserving-autocorrect-in-gboard-fl-dp-and-synthetic-data-sprinkles/,https://www.getmaxim.ai/blog/synthetic-data-generation/,0.5544,High semantic similarity; add contextual link
https://getmaxim.ai/blog/os-harm-the-ai-safety-benchmark-that-puts-llm-agents-through-hell/,https://www.getmaxim.ai/blog/os-harm-the-ai-safety-benchmark-that-puts-llm-agents-through-hell/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/sure-your-llm-is-smart-but-does-it-really-give-a-damn/,https://www.getmaxim.ai/blog/sure-your-llm-is-smart-but-does-it-really-give-a-damn/,1.0,High semantic similarity; add contextual link
https://getmaxim.ai/blog/making-language-models-unbiased-one-vector-at-a-time/,https://www.getmaxim.ai/blog/making-language-models-unbiased-one-vector-at-a-time/,1.0,High semantic similarity; add contextual link
